fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
6.951576277528302;0.30831652367971685;0.3086317791853773;2.324211861235849;0.043831652367971694;35.75788138764151;102.62105930617925;0.9914410466244387;3.2762105930617924;0.528209324887736;11.621059306179244;1
6.8373520228330555;0.23;0.3070118381733556;2.785059190866778;0.046103551452006675;39.92529595433389;121.85059190866778;0.99126896448548;3.0585059190866777;0.6362647977166944;10.929881618266444;1
6.813598689979481;0.22372802620041038;0.3228839148486663;3.2424378384661448;0.050847595414928184;40.40679934498974;168.77960196503076;0.9944101990174846;3.4528723013047196;0.4830480917014363;10.244079606993845;1
6.526643191332549;0.16838363527628009;0.35371227354278995;1.1943158968581509;0.031209590881907;27.104795440953502;92.8952045590465;0.9891973524536514;3.24676727055256;0.37667840433372535;12.958970485806947;1
7.534270207274755;0.38797829018465746;0.3431459585450489;6.342702072747553;0.03057297927252447;12.685404145495106;127.37080829099021;0.9921943787563514;3.19084318654728;0.41056212436485323;12.171351036373776;1
5.8;0.32;0.31;2.7;0.049;25.0;153.0;0.99067;3.44;0.73;12.2;1
6.6;0.16164234069188904;0.39589414827027747;1.5;0.044410585172972264;48.082117034594454;142.8357659308111;0.9913806574761077;3.5309671261946103;0.5470986214161689;12.219342523892207;1
6.52822664776991;0.3856453295539821;0.3164113323884955;1.6730849929137164;0.03526915007086284;39.08971669028761;83.2822664776991;0.9906145907423928;3.54603882175907;0.4629538288453537;12.807660028345135;1
6.790462427214897;0.18571531795888271;0.3438078034018622;1.2904624272148975;0.03376228325159032;25.476156068037245;76.57153179588828;0.9924095375727852;3.347145953876648;0.5019075145570205;10.485693640822346;1
5.949860407512776;0.3099720815025552;0.2991829524568428;2.699720815025552;0.03575209388730836;13.416899320812039;73.0;0.9895825907351168;2.9583659049136855;0.5899441630051103;12.183100679187959;1
6.0;0.29;0.41;10.8;0.048;55.0;149.0;0.9937;3.09;0.59;10.984839216775109;1
5.6;0.28;0.27920971693155866;4.176291507946759;0.04392097169315587;52.0;158.0;0.9920015805661369;3.35;0.44;10.7;1
7.600827495028647;0.2649793126242838;0.32327816699809014;4.1228278255498;0.025995862524856764;22.0;99.66804582504774;0.9907662253359847;3.0165563339961805;0.5247724388671219;12.232781669980902;1
6.2;0.39;0.24;4.8;0.037000000000000005;45.0;138.0;0.99174;3.23;0.43;11.2;1
7.524102250132666;0.2675794275252065;0.34655386499204005;2.124102250132666;0.036172306750398;18.275897749867333;101.27589774986734;0.9912027589774987;3.2155179549973467;0.6362051125066333;11.589640900053066;1
7.582972295513132;0.30829722955131317;0.4819504617414478;2.2804953825855216;0.03843963060684176;28.58513852243434;113.80495382585522;0.9909439630606841;3.2331578496046127;0.500495382585522;12.819504617414479;1
7.175815857524334;0.33761125329877273;0.4373442453817181;8.402373403707152;0.05549554986804909;25.0;156.25074168865848;0.9960746291556708;3.337225575196361;0.5898813298146424;11.100296675463394;1
6.917091563850187;0.2844003601176027;0.32950897632621734;4.885269289786519;0.04446364454812733;21.292728909625467;113.41454218074907;0.9932379604935191;3.273654398133708;0.4831633744599253;10.87563734577528;1
6.4;0.22;0.38;9.1;0.044000000000000004;35.0;127.0;0.99326;2.97;0.3;11.0;1
7.088792245611776;0.40247968070166135;0.377439042104984;7.599187228066453;0.03260801368421452;45.46399543859516;151.53600456140484;0.9923319977192976;3.229680592982629;0.37184086666691923;12.110394982454677;1
6.491873821893883;0.22674952875755316;0.3863432198522473;1.8796845547347072;0.035431167532571806;40.87810732840824;98.08126178106117;0.9900402245816252;3.1993451048220347;0.435688324674282;11.879684554734707;1
6.4;0.15;0.36;1.8;0.034;43.0;150.0;0.9922;3.42;0.69;11.0;1
5.8;0.3;0.38;4.9;0.039;22.0;86.0;0.9896299999999999;3.23;0.58;13.1;1
5.559494696831621;0.2902105429868247;0.3096210226237155;3.4970523981844543;0.038396631312210806;43.599157828052704;118.4008421719473;0.991856547095016;3.3480168434389457;0.35995789140263507;10.542189647062976;1
6.101651240405534;0.3474128670082943;0.29097246035760416;3.803302480811067;0.048484401790230475;22.306422122764975;129.69357787723501;0.9911823300204534;3.249027539642396;0.554990858057142;12.428990971870963;1
5.898113862129497;0.21;0.31719674679630006;1.6770894631017481;0.04415902403889002;38.0;94.92991866990751;0.9895504049158194;3.2131804807778006;0.7715483447839645;12.357951201944502;1
6.322810644433387;0.1345621288866774;0.4245621288866774;1.1228106444333872;0.043;63.91242577733548;146.91242577733547;0.9906691242577733;3.1322810644433385;0.7222810644433387;11.2;1
6.181423462827846;0.3447829045553156;0.3;2.547829045553156;0.030592882685860766;49.592882685860765;163.40711731413924;0.9908027754052455;3.446996423979493;0.5765622330901238;12.292882685860766;1
6.988532373184296;0.31369280525136295;0.27745395743020745;7.054129492737185;0.027286690670392598;37.172014402235554;121.94266186592148;0.9916780956856985;3.1517201440223555;0.5959863306145037;12.565597119552889;1
5.749981495711191;0.17500185042888092;0.36;1.2499814957111908;0.041001850428880916;9.999629914223817;70.50018504288809;0.9920049944487134;3.565049961579785;0.68;10.650092521444046;1
6.428676526553295;0.27387604962066725;0.28837185113799835;14.520167939306756;0.031713234734467056;32.83718511379983;132.16281488620015;0.9948271219462785;3.294107156448657;0.47674370227599666;12.387604962066723;1
6.248391409440636;0.20018383892107022;0.3298621208091973;1.5520681878620401;0.03200459597302675;27.502297986513376;92.49770201348662;0.9905528361340106;3.3103676778421405;0.5158042952796823;12.04471463101923;1
6.7;0.17938150853996704;0.37;1.3;0.027278321157014836;42.092773719004946;125.0;0.9893977311432504;3.238453771349918;0.37432944022023074;12.787630170799341;1
6.559580039375852;0.20979001968792632;0.2763779645617326;2.8895009843963164;0.038532806300136425;35.59580039375852;138.0;0.991771548417384;3.2348819173107093;0.6238320157503411;11.380839921248295;1
6.281343977951256;0.4083416869290005;0.32958542173225014;4.685489760628755;0.023145102393712452;27.979271086612506;109.95854217322501;0.9909856970497626;3.3;0.38103644566937467;12.493781325983752;1
6.258006904239422;0.12192931116850951;0.3190289659565384;2.225469010545187;0.04083731053152883;54.54855170217308;144.54855170217309;0.9915769593286855;3.3400255138368276;0.43934413935874983;11.077427585108653;1
6.721517158684947;0.2915171586849472;0.28;1.5860686347397888;0.02792414206575264;60.46827214082263;106.78482841315052;0.9897180963284493;3.2734136070411313;0.5686068634739789;12.325310055397315;1
6.573159599956076;0.4065797999780382;0.2730879466608102;4.855700333369937;0.042878828003074645;28.577198666520253;135.691205333919;0.9910462215335017;3.2815439733304053;0.4769120533391898;12.746319199912152;1
6.57343773850504;0.4067188692525203;0.27312503180067205;4.855468551245799;0.042859358304647155;28.578125795016803;135.6874968199328;0.9910451553357307;3.281562515900336;0.47687496819932795;12.746875477010082;1
6.5142832190713476;0.27714510283578725;0.31142832190713476;1.614300685571915;0.035571328762853904;24.142832190713474;78.85716780928652;0.9908256626347768;3.287139862885617;0.6685751713929787;11.22860137114383;1
6.0498018936558555;0.16501981063441445;0.33498018936558555;6.0498018936558555;0.03500396212688289;30.498018936558555;112.49405680967567;0.9936349405680968;3.32;0.58;10.15;1
6.571975955231744;0.239616831337779;0.4148384716292091;1.3401202238412786;0.05367543149403142;43.87903820926977;197.0383168662221;0.9927758076418539;3.3391735507549187;0.5612096179073023;10.328024044768256;1
6.870186011767595;0.1714906994116202;0.3293581349023461;1.2766046627441345;0.044149069941162015;21.383023313720674;90.0;0.9916879905749122;3.1676604662744134;0.4544720982348606;11.268116319604472;1
7.357080442909771;0.20287586712706868;0.49;9.34291955709023;0.031716782283609156;27.28758671270687;132.8583911418046;0.9939570804429099;2.99;0.32;11.0;1
7.4;0.19;0.3;12.8;0.053;48.5;229.0;0.9986;3.14;0.49;9.1;1
6.32239823176991;0.1733399336913716;0.42332013261725676;13.578393811194683;0.03811199115884955;47.444004420575226;128.7779977897124;0.9962871550931615;3.2244994474280966;0.6356391600907071;10.344400442057523;1
7.075736690595223;0.3541173278639491;0.3368383350425159;1.4705866393197455;0.028926466598299363;41.536766700850315;104.53676670085032;0.9896242633094048;3.128969989744905;0.4965436588044268;12.492646659829937;1
6.157121680130243;0.3374612586608781;0.2839630773651705;2.7332839203039003;0.02476162240173657;19.809594399565857;105.0;0.9906634685334781;3.3911144053130733;0.6706346853347805;12.212693706695608;1
6.0;0.31;0.27;2.3;0.042;19.0;120.0;0.9895200000000001;3.32;0.41;12.7;1
6.654410561920331;0.23544105619203304;0.29544105619203304;3.946877555919298;0.041772052809601654;76.01216114196676;177.7462904528091;0.9919914364997272;3.043419207855975;0.6082357752318678;11.231615842880496;1
6.4;0.22;0.38;9.1;0.044000000000000004;35.0;127.0;0.99326;2.97;0.3;11.0;1
6.303632222173344;0.3149091944456664;0.29345345832050296;1.4745459722283318;0.036763620833150046;37.490919444566636;123.49091944456664;0.9900010868193961;3.23400113890233;0.432727013885834;12.069097638968316;1
5.99953991762173;0.3374194855838028;0.2787557510297284;4.762212448513582;0.039;34.12442489702716;94.24884979405432;0.9898453010800948;3.2125345061783706;0.5538247633864688;13.012902572080986;1
6.646565231288369;0.17147048098805376;0.2814704809880538;1.1049016032935126;0.034024508016467565;54.975491983532436;108.04901603293513;0.9894480839990282;3.0017155611527295;0.5207352404940269;11.877942785179194;1
5.5825166768593;0.3176546158550446;0.3841365396376115;1.9119410366177076;0.03564605121932739;17.411512804831847;95.41151280483184;0.9896495100061157;3.4246479451113245;0.48294243597584074;12.73518076217433;1
6.108191397756239;0.30450526876593165;0.3;2.145052687659317;0.030959043011218802;49.9590430112188;163.0409569887812;0.9896310623640999;3.3957339784293676;0.4447445159612309;12.659043011218802;1
8.0;0.44747991898952927;0.39276105313611964;8.875602430314123;0.027260040505235374;48.9919675958117;151.0;0.9926747991898953;3.0926807290942366;0.2550401620209415;12.7;1
6.163504836506879;0.28454381045633603;0.326368568630992;3.95456189543664;0.0291824758174656;39.5456189543664;97.6368568630992;0.9899407857842252;3.3218428431549603;0.485420019583056;12.70912379087328;1
5.781344820849473;0.1530504307818552;0.46389913843628955;11.684706872973154;0.03540672410424737;48.79663794787632;128.10168102606184;0.9947857318778572;3.05542025651546;0.3786387899034995;10.479663794787632;1
6.9;0.18;0.36;1.3;0.036000000000000004;40.0;117.0;0.9934;3.27;0.7715483447839645;9.5;1
7.364204620903663;0.22039772643440375;0.2747727172128451;1.6119317930321126;0.05616477448775212;44.8409094262385;98.0;0.9928710797961132;3.2860227356559624;0.4396022735655962;9.97954528688075;1
7.181710329956501;0.38556599237828193;0.2845526446695666;14.99065743656517;0.031081561929563448;22.817103299565012;140.0934256343483;0.9960570242081997;3.0600790913652323;0.46638161167391645;11.101186370478485;1
6.64365212363385;0.2191778519001409;0.33;7.869407160332863;0.047473993328987316;15.738814320665726;130.86940716033286;0.9958862136535646;3.2760822148099855;0.4413059283966714;9.196252790735118;1
7.4;0.16;0.27;15.5;0.05;25.0;135.0;0.9984;2.9;0.43;8.7;1
7.3;0.19;0.27;13.9;0.057;45.0;155.0;0.9980700000000001;2.94;0.41;8.8;1
6.401030017016932;0.24262875212711651;0.31;2.9901927509997464;0.02679892580830427;9.98969982983068;81.74742495745767;0.9900436006420914;3.234330488938994;0.4176802529779631;12.521137436186505;1
7.428998378125893;0.252174878359442;0.3014499189062947;9.742003243748213;0.0373912560820279;33.072495945314735;115.92750405468527;0.9944348091548847;3.114349756718884;0.4642003243748213;10.85650243281116;1
7.734307054799752;0.4067153527399876;0.3002190873299443;5.132846472600124;0.03235037345899567;32.671535273998764;101.0;0.9918140149383599;3.189780912670056;0.6032116181500309;12.3;1
5.2;0.155;0.33;1.6;0.027999999999999997;13.0;59.0;0.98975;3.3;0.7715483447839645;11.9;1
7.4;0.19;0.3;12.8;0.053;48.5;229.0;0.9986;3.14;0.49;9.1;1
5.95256218589188;0.37264332238752806;0.272623038263616;3.5051243717837597;0.0464200918046568;22.4211060108524;129.5788939891476;0.9909025013335201;3.267376961736384;0.590542863364244;12.58954841519336;1
6.579981878083185;0.20420154036292928;0.3235987314658229;1.304003624383363;0.03883985502466548;20.219972817124777;89.73999093904159;0.9916679710049331;3.2510031713354426;0.4095996375616637;11.390013591437611;1
5.858071634995127;0.3364355230838322;0.3013217903328229;1.8448537316668987;0.04206608951664115;33.55146268333101;105.44853731666899;0.9888607152156608;3.165882985333519;0.6425026876674554;13.338244780002785;1
6.079500158005023;0.348912527650879;0.282174944698242;5.738500474015068;0.0341087472349121;19.903748814962327;86.0;0.9894273623854464;3.0972374249476142;0.35639987359598174;13.309625118503767;1
6.689467551212745;0.18030092710820728;0.36939814578358543;1.296990728917927;0.027180556264924383;42.045139066231094;125.01504635541036;0.9894068519180595;3.2410532448787257;0.3712037084328292;12.781944373507564;1
6.2602420857437995;0.255132215991736;0.48308379884297603;2.35132215991736;0.041115642456611604;47.6409683429752;181.2433892004132;0.9918231284913223;3.31602420857438;0.592433892004132;11.3807262572314;1
6.992075623237908;0.26067176175992146;0.37615848753524184;1.284754626057255;0.03992075623237908;35.38415124647582;111.76830249295163;0.9914926790028193;3.346890587253307;0.5477433628876601;11.776226869713724;1
4.842168966102745;0.21317508825034237;0.21127003530013694;10.225400706002738;0.03680949470497946;17.381010590041083;111.93649823499315;0.9932082491174966;3.5766067867559563;0.4672996469986305;12.155548764495206;1
6.697516093976914;0.2489780042716779;0.3505252145237049;7.959120170867116;0.03656351931653153;47.46131974369933;201.92263948739864;0.9954408798291329;3.3925407726612615;0.5112703863306307;10.166856222127251;1
6.403113625210308;0.23464971716384037;0.419221593697423;6.905448844118039;0.03858173266177058;37.0;105.51167609453866;0.992471655373887;3.1993772749579383;0.47472755779409803;11.245718765335827;1
6.496413998768356;0.27677259889152;0.28910349969208887;2.7591690203221337;0.03801793000615822;25.982069993841776;107.0;0.9912701063240786;3.3248411016627197;0.4114344004926578;11.580276993225954;1
6.919385321274574;0.23224587149017034;0.38030733936271294;1.455082570196593;0.06028605502155962;16.836880723525553;136.0;0.9926836880723525;3.2983688072352555;0.4761229357450852;10.63262385529489;1
5.90510459490026;0.29795816203989595;0.299489540509974;2.0561505439028607;0.030561505439028608;37.9489540509974;142.1020918980052;0.9889465438934814;3.400301269689506;0.40897908101994795;12.89489540509974;1
7.1308801042958425;0.20845599478520785;0.38080803650354506;2.245599478520785;0.028933609908105083;22.69119895704157;99.69119895704156;0.9906242410951063;3.15;0.3923520417183372;11.1838392699291;1
6.094129318937815;0.3339726308141177;0.28;6.505870681062184;0.034686235603540616;45.343117801770305;151.3137643964594;0.9924053748435755;3.3140182461239216;0.4531376439645939;11.325505758583754;1
5.315455230725865;0.3358760517470691;0.25133894265103496;1.9133894265103497;0.027783473566275876;18.391736783137937;89.0;0.9893509257818079;3.4218592237939642;0.3702065804215516;12.402065804215516;1
6.00908533625532;0.3181829327489359;0.3018170672510641;1.9272560087659614;0.03381768026297884;41.0;142.0;0.9891563413450214;3.2918170672510643;0.4218170672510641;12.79091466374468;1
6.722506843800633;0.16132968330632913;0.3177493156199367;4.786703166936709;0.043708447396677216;29.0;120.25831052066455;0.9934018204911466;3.3764196323136075;0.46516621041329115;10.39411419752848;1
6.388320941029483;0.2025547294019655;0.33069341175245687;2.693065882475431;0.03244160470514741;31.18613176495086;123.40693411752457;0.9898095799762661;3.357098564721806;0.3706934117524569;13.089598823713146;1
6.8;0.18;0.3;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;9.0;1
5.803796069952406;0.22075921399048115;0.4916883696872908;1.4028470524643044;0.03332067976682532;29.339660116587343;129.33966011658734;0.9902679717469;3.431878173184911;0.5354645778484048;11.728271906730125;1
6.0;0.32;0.3;1.9;0.033;41.0;142.0;0.9891200000000001;3.29;0.42;12.8;1
6.3;0.1666925760955164;0.29523069254413814;1.6384653727930916;0.026769307455861834;38.0;100.47693074558619;0.990749149973479;3.353229695617934;0.5223069254413817;11.447693074558618;1
7.664114192877781;0.2814514409496292;0.28017142470324086;5.319657150593518;0.03178628602374073;33.0;116.60685698812964;0.9914658284399102;3.071794290356111;0.3435885807122219;12.01491817982246;1
7.834499029755776;0.17827629025673092;0.3310342258459615;1.2137896779461526;0.03365500970244225;20.103422584596146;72.0;0.9921151934806312;3.1193105161026926;0.38413690338384576;10.534474194865382;1
6.5;0.33;0.3;3.8;0.036000000000000004;34.0;88.0;0.9902799999999999;3.25;0.63;12.5;1
6.790087372405663;0.2109912627594336;0.272886415872637;11.551310586084957;0.038;60.90087372405664;151.70262117216993;0.9954302350774056;3.034868941391504;0.5580174744811328;10.450436862028319;1
6.850829913752662;0.20229252156183458;0.3352489741257985;6.875414956876331;0.04327904698134316;51.73755129371008;125.49170086247338;0.9932754149568763;3.1565455991844393;0.4449170086247338;10.92126538811302;1
6.053148674618806;0.26937026507623874;0.4774810603049548;5.5267834548284505;0.03048027148221097;37.17716224872935;103.6456755025413;0.9913212255345711;3.25519728517789;0.4851972851778903;11.76456755025413;1
7.147182556901155;0.2238873022760462;0.2822253954479076;2.691690465859307;0.038361983748174594;39.30563488619769;120.3056348861977;0.9913555492091041;3.0491690465859307;0.6083380931718614;11.177746045520925;1
6.4351153802354775;0.27351153802354766;0.26880923041883814;2.0583230646593353;0.02764884619764523;35.94046152094191;105.94046152094191;0.9913833899965836;3.3047023076047095;0.5293438444894812;11.194046152094192;1
4.9053095239970235;0.455;0.18;1.9;0.036000000000000004;33.0;106.0;0.98746;3.21;0.7715483447839645;14.0;1
6.275913530144789;0.3302618754066545;0.3313611453589031;4.6277405904343665;0.04270158338755394;12.18848961722121;116.16230207655576;0.9914727710252649;3.3364403147366;0.4302618754066545;11.832460415311152;1
6.8;0.18;0.3;12.8;0.062;19.0;171.0;0.99808;3.0;0.52;9.0;1
5.93074824864418;0.1568978983730159;0.29537412432209;1.7382307350859791;0.03361769264914021;34.462587567791005;83.6149649728836;0.9905555105081348;3.2685035027116403;0.4445985989153439;11.02299299457672;1
6.645226935093206;0.21624189517524267;0.34700648385980587;11.794902742102911;0.04167516209649515;44.35032419299029;124.97451371051456;0.9964282852898314;3.0206997500865045;0.5705097257897088;9.792354113154367;1
6.671640299331168;0.31620223885173154;0.3147595522296537;4.43847164325541;0.029144268662207786;37.427865668896104;139.04808955406926;0.9904891501515052;3.330961791081385;0.42240447770346307;12.680764178372295;1
7.031216641918234;0.3131750371226495;0.30312166419182335;4.625400296981196;0.0340688380355356;40.0;142.68783358081765;0.9918611098960565;3.2800533729308263;0.4106350074245299;11.762967013144728;1
6.914078171414753;0.1866093714296344;0.2666093714296344;1.4264374857185376;0.04380171885711097;45.471250285629246;89.06609371429634;0.9923921219656873;3.3820687542844388;0.5130468571481721;10.779312457155612;1
6.107492768505196;0.1353746384252598;0.2871661845670131;4.9296351590460965;0.03746253615747402;54.745917700772715;188.87295885038637;0.9940475506204637;3.5470028925979213;0.4676224689768186;10.922478305515588;1
6.9;0.25;0.26;5.2;0.024;36.0;135.0;0.9948;3.16;0.72;10.7;1
8.06230171701485;0.22931298549254336;0.4;1.6742807134328592;0.032148561426865715;34.85143857313428;110.14856142686571;0.9904831003167761;3.012571928656714;0.5821726287761138;12.796007001193997;1
5.691852897579085;0.1861235265052723;0.2938764734947277;10.996058445685401;0.031061763252636154;28.306176325263614;131.3061763252636;0.9950509589891995;3.4348882614525493;0.46592644878954237;11.106176325263617;1
6.786975611120547;0.4666969520893489;0.3296743902780137;4.055823159645553;0.046381341528226;15.967439027801369;81.06512194439726;0.9899815902332597;3.226743902780137;0.5306512194439726;13.31859756950342;1
6.388164309037484;0.4311594341689963;0.3335265723614994;4.541304243732528;0.024939614798824665;27.647342763850062;109.82367138192502;0.99092946855277;3.292946855277001;0.4135024374342442;12.535265723614994;1
6.330825223433266;0.29330906984558486;0.3143608407811089;2.425566368755646;0.03251132737511291;36.56391592188911;92.0;0.989981796027793;3.27;0.5561650446866532;12.407524329700204;1
7.0;0.2504894460176345;0.2630489446017635;8.559721633629675;0.027000000000000003;37.0;122.0;0.9920879164900889;3.087440501415871;0.41927255964584975;12.530489446017635;1
6.4;0.14;0.31;1.2;0.034;53.0;138.0;0.9908399999999999;3.38;0.35;11.5;1
6.808190938509817;0.24479522653725455;0.3056143203882363;1.2040954692549088;0.051865202265489144;39.0;123.47952265372545;0.9917122864077647;3.2515188511333273;0.49672362459607294;11.104095469254908;1
6.530043474760704;0.35948478383375376;0.2984978262619648;2.2901304242821108;0.03179826100957186;38.699565252392965;107.0;0.9893380760405792;3.2335195636423166;0.5450217373803518;13.169521777632262;1
7.7;0.44;0.24;11.2;0.031;41.0;167.0;0.9948;3.12;0.43;11.3;1
6.409511895975243;0.28598605417072126;0.30081173130473643;7.389790812560818;0.04578884333657697;25.70069729146394;156.70069729146394;0.9958496513542681;3.4370069729146393;0.6370069729146394;10.159163250243274;1
7.497971576653075;0.48500000000000004;0.36246447081634453;14.561156328408083;0.031959431533061515;35.46957364979613;154.46957364979613;0.9955449289416327;3.134898578832654;0.44631847517550083;11.902028423346925;1
6.8321231383896786;0.1694892325254194;0.3205107674745806;1.047446162627097;0.03554030927287745;21.576615121187093;74.05107674745805;0.9916065847646607;3.309489232525419;0.39474461626270974;11.11532302423742;1
6.536318114074044;0.2723383126560851;0.29298506203174474;14.274130024973614;0.030636818859259556;33.298506203174476;131.70149379682553;0.9950147258559576;3.3202486848465536;0.4859701240634895;12.233831265608508;1
6.9869137167837225;0.21282715708040692;0.30445063605776185;2.609937776659006;0.036717284291959314;28.141357854020345;141.14135785402036;0.9931696294248245;3.2226172566432556;0.5360741150351167;10.014135785402035;1
6.26769456940768;0.2;0.27474722043703315;11.801971883036298;0.038;29.0;130.94944408740662;0.9946276945694077;3.204944408740663;0.5017138656814308;11.117138656814308;1
6.6054401060613825;0.2025519522723778;0.2776360026515346;2.5;0.04079920583337605;40.0;152.76360026515346;0.9918281403049265;3.3729080079546034;0.5312759761361889;11.518199867423272;1
6.268350730446368;0.4022306889140572;0.3153956158694204;1.738131523917388;0.029460438413057958;41.0;102.92087682611592;0.9895467682669687;3.3547473904330447;0.5822306889140573;12.653956158694204;1
5.483421110027428;0.2754276387534285;0.3756019586178001;4.366842220054856;0.03869112078863142;21.708552775068572;127.29144722493143;0.9930982568013563;3.443717083739714;0.47228618062328576;10.420591947424573;1
6.341460155334771;0.13829203106695434;0.42829203106695435;1.1414601553347716;0.043;64.65840621339086;147.65840621339086;0.9906765840621339;3.134146015533477;0.7241460155334771;11.2;1
7.851407509149124;0.26457774725526295;0.30457774725526293;7.097922161482428;0.03342962454254382;33.485924908508764;116.02815018298247;0.9934521446889298;3.113451739935964;0.3540147435956135;11.071112637236855;1
7.0421428037609894;0.19736734846397172;0.29788776501581615;1.6946939385588686;0.04179081442003535;40.631632576801415;105.89489773040424;0.9929285508358594;3.426857121504396;0.5642244699683677;10.721020453919152;1
6.404632452356381;0.48500000000000004;0.42445690578898243;1.550798489753795;0.03163098867315346;28.707667925205172;75.29233207479483;0.9896911178856552;3.2364537360656547;0.3812300377561551;12.478434717725689;1
7.019272963567115;0.23527830622830403;0.3825482735600414;1.5968951139833507;0.03162741367800207;12.186293160998966;65.31048860166494;0.9898086936808467;3.2574517264399585;0.4;12.65032182373361;1
6.4513652169308155;0.27453582624352274;0.33032765206339576;2.093993045504412;0.032;13.50273043386163;71.99453913227674;0.9892691808698416;3.1061194778832686;0.5341535655028944;12.801092173544653;1
4.842168966102745;0.27580331026690114;0.28046279937199736;3.1241651943479756;0.02820694199057996;27.804627993719972;117.40231399685999;0.9889163239595605;3.5640231399686;0.41379174028260124;12.919537200628003;1
6.194754637982396;0.2921037801681336;0.5088940756864764;2.8157924396637326;0.04605301715628527;47.78962198318664;178.05245362017604;0.9925579243966373;3.255781168941548;0.5557868043026404;10.67890584470774;1
6.5;0.25554757970948466;0.31111310507262885;3.4441652898319632;0.02977737898547423;36.0;92.0;0.9903156552536315;3.2255655253631446;0.6166606847821134;12.522082644915981;1
5.220732910895032;0.4313612871270701;0.13850987385587274;1.5209419802210178;0.036138219405966884;43.03455485149172;118.96544514850828;0.989541674891116;3.3593089029701653;0.331727742574586;12.010157386121529;1
6.215874384807352;0.42665770382589063;0.17509715386748353;2.5420628075963245;0.039543199229276155;26.824514230662583;161.40388615469934;0.9927490284613252;3.377521688411414;0.5047354269198775;10.863228654006125;1
7.298637565675166;0.3164032738615439;0.37092642184785185;5.268120041589942;0.027626703042906042;27.373296957093956;87.0;0.9929653951729402;3.2618801258752357;0.3826703042906043;11.362670304290605;1
5.50653453983081;0.48500000000000004;0.16865593136125326;2.6134406863874675;0.03606658408739426;33.933415912605746;128.0;0.98862924745089;3.1946732730084597;0.5186807051429765;13.133415912605743;1
5.7616202639142395;0.303837973608576;0.3416202639142397;4.592962111313918;0.035545823752281575;22.0;86.0;0.990009959387249;3.260703788868608;0.5032405278284794;12.562683694799356;1
6.3953093147398;0.23552770209177254;0.4211726713150501;6.891791300794649;0.038376869511919744;37.0;105.48240993027424;0.9924549736602564;3.20093813705204;0.4754104349602675;11.256449692232776;1
6.719792670869008;0.21802073291309915;0.364269527870289;10.496890063035126;0.038;60.19792670869008;149.59378012607024;0.9968501880484459;3.1403109936964873;0.5439585341738017;10.098963354345042;1
7.0;0.12;0.29;10.3;0.039;41.0;98.0;0.99564;3.19;0.38;9.8;1
7.497584276102851;0.37320449472548534;0.370193257911772;7.7;0.029980674208822805;28.339775263725734;97.66505618406856;0.9927765213575881;3.186698876318629;0.5071337066201156;12.367471907965715;1
5.8;0.17;0.34;1.8;0.045;76.01216114196676;170.0;0.99035;3.38;0.7715483447839645;11.8;1
6.7293476678040225;0.26018112248760517;0.3129347667804022;4.384420553659963;0.049221027682998145;27.70652332195978;154.4311588926801;0.9918856516040946;3.2386231778536017;0.6193476678040223;12.243115889268008;1
7.490301527893827;0.27731323147374487;0.3138990775395268;5.743840011448354;0.03475556932763992;33.34141539342181;116.65858460657819;0.9916053932257496;3.029272614592037;0.3165858460657819;11.936566157368725;1
7.694673533313985;0.31455612777616543;0.4543785788866316;8.3384593221803;0.03681658083357519;40.27219361119173;177.96449022209322;0.9938035509777907;3.170710195558135;0.4232545827805188;11.842010299970978;1
5.844088721279113;0.4444889098401109;0.2299199622878004;4.916733364760167;0.030220443606395565;13.387777253997228;106.4448890984011;0.9910148199151475;3.418937800824122;0.7715483447839645;13.19468900412061;1
6.234951445203547;0.2153398073061938;0.469029132877872;5.499029285415832;0.030747572260177332;30.883495182654844;127.88349518265484;0.9928;3.4193203853876124;0.3763106744283218;11.17184470092033;1
7.3;0.19;0.27;13.9;0.057;45.0;155.0;0.9980700000000001;2.94;0.41;8.8;1
6.60339045802164;0.1869492048351367;0.3128812722637813;1.9406793257135537;0.069;42.67796819340547;133.9830477098918;0.9927762680279577;3.280508568703246;0.4628812722637813;10.413561832086561;1
6.125896645840414;0.18964134166383456;0.37305775156196896;1.7953191302207239;0.03834164098981344;47.0;146.43525838539895;0.9900768145083871;3.1873009067741966;0.6964741614601034;12.05288757809845;1
5.6075076440498135;0.2101072520578545;0.3986057232478917;1.3343206585134362;0.04094637397107275;76.01216114196676;147.10725205785448;0.9901289580556207;3.2181767150164737;0.7715483447839645;11.590347314793096;1
5.787970692329597;0.3072782415397758;0.3;1.2151882769318387;0.023727824153977582;18.848117230681613;111.15188276931839;0.9883041192722783;3.1844958261420175;0.5297447600113901;13.087970692329597;1
5.966165364472889;0.2;0.2790547805075302;12.62040829643073;0.038;29.0;131.81095610150604;0.9943261653644729;3.2910956101506033;0.5577121465978919;11.67712146597892;1
7.558923931816054;0.24624935045424756;0.3158923931816054;1.6;0.03089291281820735;30.553543590896325;118.0;0.9908714434181887;3.1446456409103676;0.43785825636414705;11.569632649995318;1
